证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
832796.OC,2013,2015-07-16,广发证券股份有限公司,非高新产业区,医药制造业,,2015,7,逸舒制药,87217804.59,52537704.39,67976819.86,34544975.82,6446217.66,11161617.29,277614.86,12680499.75,275509.35,12405000.0,19187983.98,3493457.1,22054433.06,14.31,2825793.59,,512578.7,-4441100.84,6707038.46,,,挂牌前,-2
832797.OC,2013,2015-07-16,广发证券股份有限公司,非高新产业区,仪器仪表制造业,,2015,7,泰士特,23283557.99,8168090.79,22407458.02,3690680.66,4437003.8,10111440.4,-3020.33,3346434.05,0.0,3346434.05,1912094.79,11786119.14,1303794.5,14.3709,221402.61,57519.95,-1443428.16,-6611092.19,5956931.52,,,挂牌前,-2
832798.OC,2013,2015-07-10,申万宏源证券有限公司,宁波高新区,计算机、通信和其他电子设备制造业,,2015,7,吉星吉达,11181202.33,992247.96,18632353.51,13795245.19,1819412.75,3840543.85,175288.97,-825306.98,3548.74,-828855.72,43571.37,1468491.03,1791517.11,-7.3812,89514.41,,-4979626.18,-3302002.64,9123983.4,,,挂牌前,-2
832799.OC,2013,2015-07-16,东方花旗证券有限公司,非高新产业区,专用设备制造业,,2015,7,陆海石油,275010783.1,54045199.14,151381054.81,87483950.93,16897037.85,14675330.93,5980321.71,20535182.37,556888.74,19978300.0,-16064220.79,108520022.52,29236576.3,7.4959,3180821.63,186680.0,-11714566.14,-60358605.1,26072744.22,,,挂牌前,-2
832801.OC,2013,2015-07-17,中原证券股份有限公司,西安高新区,开采辅助活动,,2015,7,思坦仪器,542194266.9,380950231.68,272937717.16,90319185.45,28061301.47,38048715.3,1492144.53,95126829.51,1415369.04,93711400.0,16637460.89,308298434.07,46749348.3,17.5448,5525764.36,171378.27,-34821173.41,-79901591.95,36878414.05,,,挂牌前,-2
832802.OC,2013,2015-07-24,广发证券股份有限公司,非高新产业区,专用设备制造业,,2015,7,保丽洁,137945441.74,49080268.1,101585731.79,69492545.51,2565217.33,10226311.6,11513.08,16259938.34,519279.45,15740658.89,12655436.96,19417928.56,15886416.41,11.7872,2307667.79,405505.13,-2499377.87,-11444409.28,7134736.06,,,挂牌前,-2
832803.OC,2013,2015-07-15,湘财证券股份有限公司,非高新产业区,汽车制造业,,2015,7,皓月股份,650261346.12,137550088.84,395789748.98,283181704.57,21406217.42,36715870.52,17773580.1,27782812.48,6118469.51,21664342.97,26249520.2,135560662.22,93789874.86,4.4454,9883322.54,1720514.52,-15980218.46,29519935.47,-45444078.02,,,挂牌前,-2
832804.OC,2013,2015-07-22,中信建投证券股份有限公司,非高新产业区,造纸和纸制品业,,2015,7,浩明科技,99549337.91,15197021.7,109850643.82,93193353.49,1695560.65,6863660.74,2164704.94,3929142.35,-406970.59,4336112.94,11168003.96,20292285.93,35560754.14,3.9469,2206517.84,,-4187745.02,-10210112.74,17008358.31,,,挂牌前,-2
832806.OC,2013,2015-07-15,东方花旗证券有限公司,中关村科技园区,专业技术服务业,,2015,7,易兰设计,208061721.24,106767980.4,111862904.81,61145789.62,7613668.03,20031981.84,3165886.77,14551612.58,1886060.21,12665600.0,19351172.39,15163089.52,2928453.92,6.9939,977614.58,270967.8,-8202411.79,-14863475.91,22517766.38,,,挂牌前,-2
832807.OC,2013,2015-07-24,国联证券股份有限公司,非高新产业区,互联网和相关服务,,2015,7,云高信息,4427515.88,2542871.39,168332.94,344395.7,187620.3,2641855.85,58385.05,-3108686.08,-582.52,-3108103.56,-2632092.27,4358.45,68228.0,-70.2129,35434.93,11810.2,,-619723.05,753961.79,,,挂牌前,-2
832808.OC,2013,2015-08-06,中原证券股份有限公司,郑州高新区,研究和试验发展,,2015,8,中帅医药,12552309.8,9690552.94,4122915.68,1122574.25,,2571609.93,436.87,1873838.87,1406849.93,467000.0,-544626.61,,3056097.61,14.9282,684256.16,64053.68,-3011930.13,791067.35,-907218.23,,,挂牌前,-2
832809.OC,2012,2015-08-04,海通证券股份有限公司,非高新产业区,林业,,2015,8,九森林业,67792365.65,41092556.3,22811480.3,16125344.84,267643.46,3709280.71,-87154.48,-13618370.18,444600.0,-14063000.0,-14103071.38,111000.0,524528.59,-20.0884,77201.31,,-12468870.84,-328837.15,-5267491.5,,,挂牌前,-2
832811.OC,2013,2015-07-10,申万宏源证券有限公司,上海张江高新技术产业开发区,专业技术服务业,,2015,7,思明堂,5173793.72,2863426.39,6812210.14,5909449.9,335692.63,865465.97,66204.83,-417985.69,94602.98,-512600.0,387882.74,,84418.8,-8.0789,57065.6,204750.0,,680007.7,-40446.37,,,挂牌前,-2
832812.OC,2013,2015-07-16,天风证券股份有限公司,非高新产业区,印刷和记录媒介复制业,,2015,7,华文包装,394592348.3,170641014.27,262861393.36,208293859.17,14114803.56,28690066.94,9207910.01,1664320.69,3523154.34,913541.33,44214087.02,56345276.5,108961602.79,1.1244,17982278.05,764649.52,-4056281.83,78572235.27,-60782613.69,,,挂牌前,-2
832813.OC,2013,2015-07-24,红塔证券股份有限公司,昆明高新区,专业技术服务业,,2015,7,瑞博检测,9809658.31,5587510.18,14238467.04,9724568.5,482298.13,3005077.54,-8609.5,561420.17,-182639.33,744059.5,3254969.23,2076839.37,1393056.09,5.7231,678763.78,,-374900.0,5421411.3,-3130803.27,,,挂牌前,-2
832814.OC,2013,2015-07-15,中信建投证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,7,昌耀新材,156806816.48,34580916.14,115403656.64,66850353.15,19480436.38,13189359.31,401914.33,12185867.9,4528527.72,7657340.18,-5290894.46,13317402.05,28310244.85,7.7427,2499297.04,,-6963700.77,-13595365.94,-402534.89,,,挂牌前,-2
832815.OC,2013,2015-07-16,国金证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,7,金瀚科技,42498257.02,19845370.29,33307934.31,25917621.7,1086526.85,3758809.49,1243308.72,639639.67,-20190.96,659830.63,-7565437.6,10283560.81,24318656.88,1.5051,1892162.4,,305333.52,-8888281.61,-2990436.27,,,挂牌前,-2
832816.OC,2013,2015-07-24,方正证券股份有限公司,非高新产业区,房地产业,,2015,7,索克物业,13245524.19,4706374.29,27699968.77,22519043.85,98585.2,2845243.83,171191.27,268101.25,1551.0,266550.25,-5062648.89,1113611.81,341262.67,2.8031,143282.34,,,-5054419.67,-696776.91,,,挂牌前,-2
832817.OC,2013,2015-07-20,海通证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,7,身临其境,12183903.86,7340045.58,21950188.32,6395082.4,5053908.31,5052323.93,26680.69,5810679.38,299990.0,5510700.0,7800946.99,356845.5,968823.83,47.6914,127082.98,,-1752784.74,-1175656.2,4787797.26,,,挂牌前,-2
832818.OC,2013,2015-07-14,中泰证券股份有限公司,烟台高新区,汽车制造业,,2015,7,正海合泰,649939566.07,132267782.47,476448032.48,350778926.17,28987655.37,44861913.46,8187856.32,28751399.76,11370849.42,17380600.0,16893775.12,72892900.96,173241594.53,5.4845,16269027.05,32550.69,6790372.81,18278858.36,-81479119.36,,,挂牌前,-2
832819.OC,2013,2015-07-14,中泰证券股份有限公司,非高新产业区,黑色金属冶炼和压延加工业,,2015,7,啸创股份,182419277.95,29879040.71,208297213.77,199373488.11,1229679.35,2940067.99,2003654.12,1951572.1,-42460.48,1994032.58,5434662.4,15233999.34,61811988.31,1.0698,2714017.4,,-36143275.36,-2629052.85,37171404.66,,,挂牌前,-2
832820.OC,2013,2015-07-16,首创证券有限责任公司,非高新产业区,金属制品业,,2015,7,慧通股份,104339082.63,37330571.84,23298464.44,19556531.72,2421467.7,3498289.71,3016408.17,-5640991.42,16838.27,-5657800.0,9777062.37,12299578.17,20592848.69,-5.8037,1666845.4,,845157.02,2948073.54,6549015.43,,,挂牌前,-2
832822.OC,2013,2015-07-15,东吴证券股份有限公司,非高新产业区,批发业,,2015,7,保正物流,53427628.2,9014703.18,153032504.3,133614027.6,4997709.62,10636964.61,1237295.97,1976449.58,175382.37,1801100.0,-1588914.38,12928319.31,2997954.57,3.9788,994125.46,,-2864941.32,-29707002.98,26475616.22,,,挂牌前,-2
832823.OC,2013,2015-07-15,国海证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,柳州电机,100427581.11,38650818.36,107491462.83,85653716.86,7072136.65,3997897.53,1536170.79,6426638.94,-192978.98,6619600.0,-6304594.35,31044795.08,6329229.26,6.3993,582394.67,201506.24,9804810.53,-5447160.28,-20102436.55,,,挂牌前,-2
832824.OC,2013,2015-07-16,财通证券股份有限公司,非高新产业区,通用设备制造业,,2015,7,华龙巨水,288662248.78,66099144.04,524262260.83,464037511.52,21774811.28,27177585.01,12404446.84,9087610.88,15074908.68,-5987300.0,46483363.88,79632627.86,33548155.19,3.1482,5737946.2,,8444224.17,6026111.7,17799219.8,,,挂牌前,-2
832825.OC,2013,2015-07-15,西南证券股份有限公司,合肥高新区,仪器仪表制造业,,2015,7,海明科技,12107653.07,10180792.75,7241258.52,3280557.61,1325740.31,2156332.16,-16934.98,343946.16,78932.57,265013.59,-1922629.31,4124824.52,1423514.63,2.8112,139635.29,,-2241955.04,-604507.81,259129.46,,,挂牌前,-2
832826.OC,2013,2015-07-22,长江证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,7,东方信息,64362665.46,53585255.65,36289521.34,23221584.65,892091.02,7864863.68,196076.56,4168597.65,252800.2,3915797.45,5239304.73,7973931.92,21545336.63,6.4767,3839327.27,,-1159373.92,1130344.29,-3292196.9,,,挂牌前,-2
832827.OC,2013,2015-07-20,中国中投证券有限责任公司,非高新产业区,皮革、毛皮、羽毛及其制品和制鞋业,,2015,7,百逸达,176247587.07,39096904.6,150933803.95,148137180.91,924206.82,4453606.34,7243502.6,1367703.27,1104325.6,263377.67,-6467906.12,82845575.26,5403257.45,0.776,398646.48,,-2895180.52,-25241401.75,16627809.67,,,挂牌前,-2
832828.OC,2013,2015-07-21,广发证券股份有限公司,非高新产业区,互联网和相关服务,,2015,7,凡科股份,1884206.71,492421.69,6305933.84,4187474.68,755303.72,1138984.84,85502.15,-69037.43,-50.0,-69041.41,604536.97,,88542.35,-3.6669,25474.7,,,-659393.0,1304546.68,,,挂牌前,-2
832829.OC,2013,2015-07-24,国海证券股份有限公司,西安高新区,专业技术服务业,,2015,7,汉术化学,49993695.97,16677538.99,66860272.05,56308862.21,3165788.37,6120636.04,198208.12,1142957.19,122315.0,1020642.19,7889708.19,11965476.38,5520709.5,2.2862,588182.58,243699.96,-2945262.44,-8507975.9,17529145.27,,,挂牌前,-2
832830.OC,2013,2015-07-21,东兴证券股份有限公司,中关村科技园区,商务服务业,,2015,7,汉哲咨询,3204857.33,1379130.3,7283015.22,3688277.62,164027.0,3347014.25,348.35,33750.03,195078.73,-161300.0,-264935.42,1429132.91,48672.66,1.0531,10455.17,3889.76,,-814373.92,423845.14,,,挂牌前,-2
832831.OC,2013,2015-07-30,广发证券股份有限公司,非高新产业区,汽车制造业,,2015,7,邦得利,214876238.59,112429773.45,133071506.07,97162494.23,3370743.88,22517505.63,729600.02,9993049.15,2905935.78,7087100.0,1318903.29,30401962.04,90515673.5,4.6662,7953359.51,201528.92,3457285.3,-10536248.01,-12659999.31,,,挂牌前,-2
832832.OC,2013,2015-07-24,国海证券股份有限公司,郑州高新区,计算机、通信和其他电子设备制造业,,2015,7,禹鼎电子,4984015.16,562017.93,2898700.43,2124558.85,31875.06,625738.75,169.4,44695.91,0.0,44695.91,586610.31,383958.58,4289515.93,0.8968,447351.83,,124731.07,-279995.37,238814.3,,,挂牌前,-2
832833.OC,2013,2015-07-21,光大证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,易霸科技,30127438.39,9667592.55,18743523.65,12885448.12,592533.31,3932670.46,565699.56,50373.04,80986.57,-30613.53,-4831603.72,7725959.77,796566.46,-0.0128,258509.03,18700.0,-479354.41,-2413890.56,-2677208.76,,,挂牌前,-2
832834.OC,2013,2015-07-20,东方花旗证券有限公司,非高新产业区,医药制造业,,2015,7,林江股份,94363091.02,50846054.86,116088775.8,79129076.51,571632.51,16733232.52,1447524.55,15954683.31,2305975.65,13648707.66,19830750.76,28693112.82,27286971.06,16.9078,3655911.18,314150.94,-2709543.28,2679581.82,-2181446.83,,,挂牌前,-2
832835.OC,2013,2015-07-23,财通证券股份有限公司,非高新产业区,木材加工和木、竹、藤、棕、草制品业,,2015,7,三禾科技,75964191.84,14342301.55,76383808.55,40698492.45,16629404.78,12603241.0,4278075.16,3628344.36,1873016.7,1755327.66,17174809.37,25134068.84,21088268.95,4.7764,1067972.31,,-6235252.44,7182428.23,7441038.49,,,挂牌前,-2
832836.OC,2013,2015-07-24,西部证券股份有限公司,非高新产业区,汽车制造业,,2015,7,银钢一通,237458801.71,68677782.42,160064814.35,138783545.82,3298234.79,9733429.08,8003697.86,2712070.74,3156902.62,-444800.0,40095983.15,33435274.52,113623345.59,1.1421,10267304.69,,-5442730.17,12797434.07,14454558.86,,,挂牌前,-2
832837.OC,2013,2015-07-16,华安证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,7,莱姆佳,115749924.43,18991945.03,74936625.1,65110874.52,1694774.8,4039736.54,4131588.25,191051.61,1791003.52,-1599951.91,7612270.03,7234070.38,10870370.3,0.2456,729492.19,,8049517.27,6127321.77,-12352766.56,,,挂牌前,-2
832838.OC,2013,2015-07-21,东吴证券股份有限公司,非高新产业区,农业,,2015,7,华绿生物,245400396.52,78672329.52,150356297.89,105438610.25,1946234.73,14553539.14,11596661.45,20031809.4,614892.83,19416900.0,36313270.5,14087882.54,135127857.98,8.1629,10965044.65,4165472.61,-599528.64,11390493.24,-20473517.19,,,挂牌前,-2
832839.OC,2013,2015-07-16,国金证券股份有限公司,非高新产业区,金属制品业,,2015,7,共同管业,101322772.5,69444989.9,103010080.21,67461465.93,8504196.1,10231817.58,1784516.35,10802646.15,563806.22,10238839.93,9238246.63,5363560.94,18568590.47,11.3386,1765814.99,27488.62,1057911.78,-9020418.32,1436326.42,,,挂牌前,-2
832840.OC,2013,2015-07-21,招商证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,7,亚世光电,146616078.08,67034957.57,177569262.93,138669224.15,3310747.94,10604705.73,2180066.41,17247896.64,4737.25,17243200.0,-6599590.25,50593258.15,4180239.19,11.764,320632.61,,-38204865.99,-56298516.37,68120514.38,,,挂牌前,-2
832841.OC,2013,2015-07-16,天风证券股份有限公司,非高新产业区,文化艺术业,,2015,7,天语和声,11177577.72,5590902.61,25942399.42,10794861.51,494059.67,12554714.07,-18843.02,454103.04,-25662.26,479800.0,1131267.79,536.81,1799001.12,3.9715,744914.78,161092.96,211185.46,20265.52,-558021.23,,,挂牌前,-2
832842.OC,2013,2015-07-20,东吴证券股份有限公司,非高新产业区,建筑安装业,,2015,7,柯瑞工程,92824889.55,26388360.18,105086854.7,90575357.82,,8655292.58,1462702.17,868174.48,150523.86,717650.62,-965701.3,27476003.43,15189874.76,0.9353,1875260.01,,-2931829.49,23962171.65,-26821589.09,,,挂牌前,-2
832843.OC,2013,2015-07-22,国金证券股份有限公司,南京高新区,商务服务业,,2015,7,惠通创意,172626465.58,75508321.82,113572283.86,72875312.37,11007780.12,21038156.14,3178833.96,6450891.33,2199343.21,4251500.0,40070875.37,38865397.82,43993478.05,3.2708,1917747.8,139248.6,-8545220.95,16598310.61,21185510.29,,,挂牌前,-2
832844.OC,2013,2015-07-16,信达证券股份有限公司,中关村科技园区,科技推广和应用服务业,,2015,7,赛浪股份,4180600.8,-245413.28,9494723.07,5599687.46,1225163.41,1360105.73,55685.33,898900.32,-52809.04,951709.36,139123.87,,227698.77,21.5017,103118.83,,79328.82,-452497.24,-527354.01,,,挂牌前,-2
832845.OC,2013,2015-07-28,东兴证券股份有限公司,非高新产业区,皮革、毛皮、羽毛及其制品和制鞋业,,2015,7,木村树,29811928.0,6385008.0,36379276.08,27598769.4,4371335.24,2505033.84,203290.56,1103536.36,397670.66,705900.0,-342082.11,8374955.36,591418.41,3.7017,83016.35,307794.26,668291.46,271619.65,-3093015.38,,,挂牌前,-2
832846.OC,2013,2015-07-24,国联证券股份有限公司,非高新产业区,通用设备制造业,,2015,7,山东开泰,169003119.58,22268676.56,148647250.22,115500469.06,6735184.38,17213769.5,2261260.22,5700442.79,2193998.29,3506444.5,1157490.72,60084673.09,20337469.49,3.3452,2745285.91,42666.67,-22472664.31,-3439887.84,15680357.2,,,挂牌前,-2
832847.OC,2013,2015-07-22,华创证券有限责任公司,非高新产业区,科技推广和应用服务业,,2015,7,三水能源,94276690.88,72737365.17,44694253.97,15673448.99,567554.33,5949657.48,321910.87,19755450.82,-460381.74,20215832.56,-8149926.18,44642021.0,12676073.28,20.9548,1151569.6,,-3841194.33,-33860071.95,8316733.19,,,挂牌前,-2
832848.OC,2013,2015-07-24,中信建投证券股份有限公司,非高新产业区,土木工程建筑业,,2015,7,昆自股份,69605701.43,24089707.68,71266464.17,57881436.64,473076.63,8796811.68,219156.53,556713.15,-46768.89,603482.04,-5560555.45,25290922.51,4439070.23,1.0474,972824.28,,7544265.88,-7748935.62,-8016695.06,,,挂牌前,-2
832849.OC,2013,2015-07-24,方正证券股份有限公司,长沙高新区,计算机、通信和其他电子设备制造业,,2015,7,华宽通,68191068.2,48248152.36,34522961.98,16989607.06,3820510.24,6652279.95,-20756.45,6772225.04,167351.8,6604873.24,7999739.53,34647016.46,2164728.32,9.9312,352273.03,1285612.06,-2164113.82,-10209422.08,10856716.28,,,挂牌前,-2
832850.OC,2013,2015-07-22,东北证券股份有限公司,昆明高新区,有色金属冶炼和压延加工业,,2015,7,大泽电极,216379630.12,44298913.27,98587580.51,85125748.64,4419269.24,5964025.28,3954245.72,-2619704.68,-2013855.42,-605849.26,41058432.52,23508301.4,53568687.14,-1.2107,2880108.28,,-16377088.08,1537376.26,48226595.2,,,挂牌前,-2
832851.OC,2013,2015-07-20,长城证券股份有限公司,非高新产业区,医药制造业,,2015,7,天杭生物,38913131.7,18725148.46,25716672.83,18307866.23,1986765.97,4171070.19,16815.36,633295.28,-268701.84,901997.12,2624239.19,3263517.86,9128124.84,1.6275,699981.34,139513.25,-5300986.34,4045664.91,2106116.21,,,挂牌前,-2
832852.OC,2013,2015-07-20,长城证券股份有限公司,非高新产业区,金属制品业,,2015,7,百川导体,326763274.41,172054566.23,313573759.3,222799133.25,10600743.6,32870118.03,8057525.02,37154715.97,5590419.15,31564296.82,34139611.78,68648278.57,122194241.55,11.3252,14294175.72,,-12212185.99,-37342752.37,23068696.29,,,挂牌前,-2
832853.OC,2013,2015-07-30,华泰证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,7,电旗股份,243519621.25,180294249.42,187956651.23,134206234.73,4437039.22,26940338.03,2065903.25,18760757.9,2213490.55,16547300.0,42241714.96,156693068.67,4567805.86,7.5855,3621296.18,137612.99,,13499626.97,3595545.78,,,挂牌前,-2
832854.OC,2013,2015-07-21,东北证券股份有限公司,非高新产业区,电力、热力生产和供应业,,2015,7,紫光新能,105908835.4,45542843.0,33745487.71,23381182.71,1833278.23,7242263.7,791388.67,538792.19,1265622.8,-726800.0,-16083372.55,35499297.0,627068.72,0.5087,101060.29,,-5227952.92,-14490562.4,1358851.92,,,挂牌前,-2
832855.OC,2013,2015-07-24,兴业证券股份有限公司,中关村科技园区,食品制造业,,2015,7,博远欣绿,8393293.93,6909516.52,8759792.22,4646455.25,2465420.66,1535466.17,2377.33,57394.59,1389.7,56004.89,-3202761.6,271821.56,63474.7,0.6838,37520.75,,-86373.73,8403462.08,-11612666.83,,,挂牌前,-2
832857.OC,2013,2015-07-28,中泰证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,7,宏景电子,181681082.84,82194494.25,174875203.97,127246946.42,2356881.88,23373906.86,2644510.21,18634800.56,3911239.85,14723600.0,-66383.12,38058955.86,73724202.12,10.2497,4614379.6,,-13205561.66,-38662331.73,24263902.01,,,挂牌前,-2
832858.OC,2013,2015-07-30,华泰证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,中信科技,127536295.58,33794561.79,412232477.12,398582190.68,1422032.16,2836878.84,3642211.25,3576397.97,248843.42,3327554.55,-245095.59,74053550.07,16348428.03,2.8042,1656585.43,,49792.21,-29410519.03,23312093.77,,,挂牌前,-2
832859.OC,2013,2015-07-20,兴业证券股份有限公司,成都高新区,专业技术服务业,,2015,7,晨越建管,45089097.16,33719455.31,49215473.01,24415827.15,1295024.99,11556911.64,-66192.48,7411617.37,-17765.0,7429382.37,1395992.43,19663441.55,3040916.98,16.4377,750655.6,113170.23,,-11023581.16,3284958.34,,,挂牌前,-2
832860.OC,2013,2015-07-16,国金证券股份有限公司,非高新产业区,金属制品业,,2015,7,海龙精密,37684445.35,7421566.08,27671907.06,15605529.88,614499.35,5558636.92,1140151.57,3231323.07,3440303.03,-209000.0,-528564.08,7058161.77,8056743.5,8.5747,1205594.31,,-1030283.12,-9147795.88,3504599.93,,,挂牌前,-2
832861.OC,2013,2015-07-24,申万宏源证券有限公司,非高新产业区,专用设备制造业,,2015,7,奇致激光,111213892.43,59336662.22,80403911.96,36731295.11,18277180.17,9320197.35,1832510.13,12336723.53,1243490.77,11279756.38,-7949777.44,12747597.29,2716779.09,11.0928,655219.87,12200.04,-6814133.95,-19160982.66,1744889.41,,,挂牌前,-2
832862.OC,2013,2015-07-30,广发证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,7,惠柏新材,450478183.23,198029167.42,383992672.32,286609077.45,21541932.84,25842278.31,6352486.65,29611588.96,7306246.45,22305300.0,-7370313.93,279571181.29,27796788.88,6.5734,2940135.63,71309.8,8769820.96,-133027056.74,76555175.61,,,挂牌前,-2
832863.OC,2013,2015-07-30,华鑫证券有限责任公司,长沙高新区,软件和信息技术服务业,,2015,7,军芃科技,8921431.02,3138348.54,4131827.13,3171693.35,544110.79,817319.05,124212.54,-1053825.7,0.0,-1053825.7,-2143605.23,2176678.16,106657.04,-11.8123,47777.81,,-1194532.28,-1325025.74,753000.91,,,挂牌前,-2
832864.OC,2013,2015-07-29,湘财证券股份有限公司,合肥高新区,仪器仪表制造业,,2015,7,协力仪控,88094957.75,34782991.93,61462914.29,43634625.36,3972016.32,15902726.23,2893369.76,-4623242.11,844478.73,-5467700.0,-2630293.38,25070271.6,26022038.88,-4.7866,2858978.36,14669.22,-6516543.24,-4749964.95,6376289.11,,,挂牌前,-2
832865.OC,2013,2015-07-21,国元证券股份有限公司,南京高新区,专用设备制造业,,2015,7,天膜科技,81567642.21,50843039.61,24913967.47,8650329.3,5261831.0,6924489.79,58493.52,2387396.99,82219.46,2305200.0,-8169339.53,14118436.92,2976915.34,2.9269,813283.13,17323.35,-7703504.92,-9487007.12,4535286.49,,,挂牌前,-2
832866.OC,2013,2015-07-16,太平洋证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,博杰科技,27784791.32,20517940.03,11645875.77,6064549.78,1066379.59,4252532.0,186303.17,-1784796.37,-372923.93,-1411900.0,-261978.55,5781959.41,3811929.18,-6.4236,373017.34,,-856817.69,223594.84,1300946.09,,,挂牌前,-2
832867.OC,2013,2015-07-30,中信建投证券股份有限公司,非高新产业区,通用设备制造业,,2015,7,瑞捷股份,62285337.67,3408977.3,70577278.81,61318911.6,212821.94,4471116.21,1981281.54,847168.11,135375.0,711793.11,-7421165.35,38393699.01,8654745.16,1.3601,675168.77,,-1563139.78,-16988775.66,6210097.63,,,挂牌前,-2
832868.OC,2013,2015-07-27,英大证券有限责任公司,非高新产业区,专用设备制造业,,2015,7,金亿帝,53106279.31,32523677.93,72131153.0,54836026.23,3383328.45,7373756.77,999845.89,4480124.11,837633.35,3642500.0,15387671.09,8341661.25,2931721.21,8.4361,895075.19,,4419145.06,315831.43,4367732.07,,,挂牌前,-2
832869.OC,2013,2015-07-30,安信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,达尔智能,18268040.38,12965685.38,11781647.66,7172285.13,387789.14,1554622.59,776.4,3217990.61,988159.01,2229831.6,1514906.17,4994048.46,380975.39,17.6154,68362.16,50858.4,-482280.41,-4373802.09,2804074.42,,,挂牌前,-2
832871.OC,2013,2015-07-24,中信证券股份有限公司,广州高新区,软件和信息技术服务业,,2015,7,地球村,21444471.31,11942466.49,67339934.73,50925166.7,1022798.66,13753085.31,-11468.55,2058519.14,1171779.11,886740.03,-420588.31,12433135.2,1018954.11,9.5993,279142.98,,,-1951522.87,-883536.81,,,挂牌前,-2
832872.OC,2013,2015-08-20,东莞证券股份有限公司,非高新产业区,专用设备制造业,,2015,8,飞新达,66106410.11,25238732.35,83238011.24,52251696.41,6118062.59,11451212.23,61915.57,10674026.35,1033743.75,9640282.6,-123982.78,15398417.22,7198727.6,16.1467,1149688.4,53884.9,-19746465.9,-10881634.58,18402414.79,,,挂牌前,-2
832873.OC,2013,2015-07-23,安信证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,7,金奇精化,157443877.65,20984267.02,162980227.76,131672296.85,7431439.61,8907631.14,8350196.62,1098890.54,1124630.99,-25700.0,8051520.99,23472185.35,16789029.68,0.698,2181200.03,,-7835091.39,22483346.65,-20150311.63,,,挂牌前,-2
832874.OC,2013,2015-07-24,华鑫证券有限责任公司,非高新产业区,食品制造业,,2015,7,益家食品,36081304.02,16424882.01,1951858.64,1425052.56,433990.91,662397.36,893055.67,-960616.54,9855.0,-970471.54,5104430.89,,20425308.38,-2.6624,518378.51,,-67157.51,23885745.53,-18692091.53,,,挂牌前,-2
832875.OC,2013,2015-07-29,华安证券股份有限公司,非高新产业区,文教、工美、体育和娱乐用品制造业,,2015,7,富仕德,43322903.69,8071439.23,32365173.91,27992606.51,1716152.19,2302610.94,1350396.75,232790.05,1812746.96,-1579956.91,-7356797.61,2084041.61,26509376.57,0.5373,964038.64,28113.21,888452.28,-3848888.26,-7201835.39,,,挂牌前,-2
832876.OC,2013,2015-07-23,国信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,7,慧为智能,33582890.27,7942425.64,201583799.72,186496235.8,202448.7,10645264.1,-84710.05,2882481.17,-18.83,2882500.0,2463123.08,1490119.22,3188240.14,8.5832,178174.75,,-11079979.46,-787703.74,11118239.05,,,挂牌前,-2
832877.OC,2013,2015-07-21,国信证券股份有限公司,非高新产业区,食品制造业,,2015,7,八记食品,24861941.86,11767272.45,16573541.2,13021246.46,1745793.31,1319530.38,4544.94,102361.85,-3775.79,106137.64,551847.64,2803046.09,12996244.83,0.4117,1263239.29,0.0,-2796413.89,657317.79,1322942.6,,,挂牌前,-2
832878.OC,2013,2015-07-27,国泰君安证券股份有限公司,非高新产业区,农、林、牧、渔服务业,,2015,7,宝利祥,53335768.85,22512116.93,29392921.87,23508144.09,866920.09,3447169.08,1062514.21,1297649.13,1044909.5,252700.0,9990107.64,2992127.92,19872455.35,2.433,1930836.34,4305.0,1191446.03,8281912.0,-3997687.22,,,挂牌前,-2
832879.OC,2013,2015-07-20,安信证券股份有限公司,非高新产业区,装卸搬运和运输代理业,,2015,7,开瑞物流,13982239.08,8252963.51,105977026.83,104190919.81,392287.76,1215623.14,7018.38,142039.87,37652.1,104387.77,-3868277.71,10086324.17,157387.31,1.0159,52642.12,,,422518.44,-4481709.5,,,挂牌前,-2
