证券代码,年度,挂牌日期,主办券商,所属园区,所属证监会行业,摘牌日期,挂牌年度,挂牌月份,证券简称,资产总计,归属母公司股东的权益,营业收入,营业成本,销售费用,管理费用,财务费用,归属母公司股东的净利润,非经常性损益,扣除非经常性损益后的净利,经营活动产生的现金流量净额,应收账款,固定资产,ROA,折旧,长期待摊费用摊销,存货的减少,经营性应收项目的减少,经营性应付项目的增加,实际披露日期,报告期,挂牌前后,relativeYear
832593.OC,2012,2015-06-12,广州证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,6,森宝电器,45372863.69,35894808.37,31858590.11,23551914.93,188568.7,2095380.31,-432894.85,4304528.7,6464.17,4298100,-5314377.76,8929872.28,3951822.87,9.487,589780.92,,-213923.48,-13928450.12,3768931.56,,,挂牌前,-3
832594.OC,2012,2015-06-11,安信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,6,联海通信,27810045.22,10962279.61,30712011.62,24513311.89,1129073.95,3408217.02,135936.37,715470.51,108221.96,607248.55,-6545968.75,16853975.34,2293946.55,2.5727,242071.69,,-1259142.24,-9204796.88,2381979.12,,,挂牌前,-3
832595.OC,2012,2015-06-10,中信建投证券股份有限公司,非高新产业区,食品制造业,,2015,6,海宝生物,3960887.39,2775130.88,8412197.23,3343059.25,4520808.63,2993463.17,3380.16,472253.66,2536813.89,-2064560.23,1523760.21,264446.2,939601.99,11.9229,168712.47,,41093.51,858667.81,-17197.5,,,挂牌前,-3
832596.OC,2012,2015-06-08,中泰证券股份有限公司,长春高新区,专用设备制造业,,2015,6,迈达医疗,7651346.86,1257070.16,7336810.38,1494121.71,2140837.87,2358607.86,143464.79,1280950.43,500000,780950.43,733798.8,3294910,23042,16.7415,31112.22,,-1090574.9,-1243972,1753845.55,,,挂牌前,-3
832601.OC,2012,2015-06-19,长江证券股份有限公司,非高新产业区,印刷和记录媒介复制业,,2015,6,天鸿新材,39677747.26,12066900.97,25772854.97,22209088.24,676306.57,1825963.34,321987.16,156961.96,39548.39,117400,6051099.05,3759516.15,15928518.86,0.4103,971399.21,,204445.31,-5795419.62,9605668.59,,,挂牌前,-3
832606.OC,2012,2015-06-10,中信建投证券股份有限公司,郑州高新区,仪器仪表制造业,,2015,6,日立信,236009225.34,160920978.79,81042650.35,36101642.83,13847919.22,20391673.56,2084812.58,9733401.45,3306372.48,6427028.97,-2127662.25,67677466.95,34660211.33,4.1242,2437914.63,158633.28,-13286167.03,-10104326.65,6198173.16,,,挂牌前,-3
832608.OC,2012,2015-06-17,华龙证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,6,天禹星,218735455.57,183406037.43,118694637.99,35980767.63,23558919.2,12877339.71,1308332.59,30547674.66,860877.26,29686797.4,38007349.22,45485566.14,62685096.61,13.6161,19935709.42,521353.47,386376.7,14912773.25,-31105037.23,,,挂牌前,-3
832609.OC,2012,2015-06-09,财通证券股份有限公司,非高新产业区,批发业,,2015,6,意昂股份,145397120.35,21179683.26,71058251.67,63264718.21,604540.17,3337765.79,1902738.17,547978.58,-3718.74,551697.32,-56111361.11,14362907.61,88089.43,0.3769,16555.95,328624.6,-8309265.69,-30618852.69,-20576106.62,,,挂牌前,-3
832610.OC,2012,2015-06-16,信达证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,合海股份,111711761.8,40666817.45,78085475.04,57162495.56,7465632.64,4664371.43,79021.35,9277591.18,1867009.63,7410581.55,13312717.94,26728278.69,12469072.12,8.7315,1341124.6,,-2876805.63,14965191.18,-6893884.05,,,挂牌前,-3
832612.OC,2012,2015-06-10,国都证券股份有限公司,非高新产业区,零售业,,2015,6,女娲珠宝,7188975.57,-138346.01,4439306.9,1192909.3,1156323.28,2563324.87,193918.62,-727987.94,0,-728000,-14045.33,111417.57,1513854.17,-10.1264,150536.19,,10077.2,-2159440.28,2555001.16,,,挂牌前,-3
832613.OC,2012,2015-06-10,申万宏源证券有限公司,非高新产业区,商务服务业,,2015,6,资博股份,24301203.36,7578321.84,10241129.83,6105007,,1996542.8,-4120.02,1263036.7,369210.22,893826.48,1547029.43,,20748891.56,5.1974,1912053.87,,,-15000,-1613398.64,,,挂牌前,-3
832614.OC,2012,2015-06-11,广发证券股份有限公司,非高新产业区,农副食品加工业,,2015,6,旺大集团,178443215.68,43843359.1,562811011.63,501228206.72,27682874.02,25277123.74,1416978.49,7006649.65,3659166.69,3347482.96,24432445.64,13014119.36,76087440.83,4.2487,5317047.77,3235553.15,-14272069.99,-3845040.47,24757306.61,,,挂牌前,-3
832616.OC,2012,2015-06-11,安信证券股份有限公司,非高新产业区,科技推广和应用服务业,,2015,6,城光节能,55082841.91,7005975.21,26159535.64,21731551.47,922726.42,1830270.79,-23786.36,863605.41,0,863605.41,26781337.59,1515452.44,836473.59,1.5678,320561.53,219379.68,4062189.21,-25975690.68,46769790.15,,,挂牌前,-3
832618.OC,2012,2015-06-30,国盛证券有限责任公司,中关村科技园区,科技推广和应用服务业,,2015,6,中能兴科,11457459.26,10863916.21,7111889.27,6538440.27,1042822.13,3185039.21,-10326.93,-3591210,-1170,-3590040,-4350426.76,696459.4,3457320.08,-34.4317,914022.48,61464.54,-69484.39,-3300806.36,1732131.73,,,挂牌前,-3
832619.OC,2012,2015-06-12,安信证券股份有限公司,非高新产业区,生态保护和环境治理业,,2015,6,天创环境,187468875.59,94006707.36,139666194.15,,,,,15408874.31,,,,,,,,,,,,,,挂牌前,-3
832626.OC,2012,2015-06-23,中信证券股份有限公司,上海张江高新技术产业开发区,软件和信息技术服务业,,2015,6,预言软件,16282678.86,13682561.4,27519282.88,16490519.84,452202.37,9314110.88,-187500.91,2514999.5,1218136.56,1296862.94,5664624.68,1210957.5,557384.45,15.4459,332627.64,,,2352283.97,369424.58,,,挂牌前,-3
832629.OC,2012,2015-06-11,兴业证券股份有限公司,非高新产业区,橡胶和塑料制品业,,2015,6,易信达,103006337.62,20553038.07,33177526.91,21382247.23,5235325.66,6552004.14,2176997.18,-2185605.64,17095.57,-2202701.21,1545179.28,25881258.2,26451040.77,-2.1218,2195969.6,,-4037027.34,-4453850.69,7877359.87,,,挂牌前,-3
832631.OC,2012,2015-06-12,天风证券股份有限公司,非高新产业区,专用设备制造业,,2015,6,安特科技,46994275.7,3573057.58,30572513.89,19008735.66,2705023.11,4615751.29,1002047.41,2015408.27,-42411.38,2057800,-4117468.46,17288935.51,4831711.21,4.2886,377929.31,21145.62,-10527965.88,-10448863.61,13073705.66,,,挂牌前,-3
832634.OC,2012,2015-06-16,中泰证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,6,赛特电工,260212823.35,151063619.51,521616254.86,474712004.88,5154798.04,17001120.7,8665101.25,14995524.92,4956378.95,10039145.97,42946133.52,100525891.29,45126431.38,5.7628,6245584.38,57139.71,8234286.38,-1898096.34,3126492.93,,,挂牌前,-3
832635.OC,2012,2015-07-02,申万宏源证券有限公司,中关村科技园区,化学原料和化学制品制造业,,2015,7,中捷四方,69519226.94,38081267.88,35026648.6,15955871,4671275.02,7240623.56,326995.11,5085844.48,65839.56,5020004.92,14615565.06,4580086.52,2773705.44,7.1728,337938.36,93375,-1066417.74,-5265654.16,14378885.48,,,挂牌前,-3
832637.OC,2012,2015-06-26,国信证券股份有限公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,6,华源磁业,33918042.12,13589497.74,25001863.49,18699549.3,1780118.95,5574705.43,214547.92,-1137265.33,221930.97,-1359196.3,-5452988.55,6406944.67,10473700.24,-3.353,1325566.42,,-1960103.66,-3976646.35,-964.03,,,挂牌前,-3
832639.OC,2012,2015-06-16,国信证券股份有限公司,中关村科技园区,土木工程建筑业,,2015,6,正和生态,887138093.6,316306135.66,459382655.03,290760202.29,,51480254.95,3992988.06,78007498.5,304608.59,77702889.91,-91036608.58,341516431.42,11841460.35,8.7932,2197775.64,54566.69,-217199643.64,-138959586.37,175977243.81,,,挂牌前,-3
832648.OC,2012,2015-06-19,太平洋证券股份有限公司,非高新产业区,电力、热力生产和供应业,,2015,6,万峰电力,757512334.87,319837277.14,634793245.24,529520321.96,,65287119.34,15244389.11,17245806.57,10356043.59,6889762.98,27420028.7,83703019.71,254223613.2,2.2766,22951793.61,75400.87,284111.83,-52191573.48,23082171.88,,,挂牌前,-3
832650.OC,2012,2015-06-24,大通证券股份有限公司,非高新产业区,零售业,,2015,6,奔腾集团,391737115.02,191337233.72,725168117.69,606870577.54,33519919.4,12731885.91,3396791.14,47274611.47,0,47274611.47,-96420359.11,121158303.2,1141736.29,12.0578,171334.1,,-56657351.93,-170821049.42,76861461.22,,,挂牌前,-3
832655.OC,2012,2015-06-23,财通证券股份有限公司,非高新产业区,通用设备制造业,,2015,6,涌艺股份,1629805.08,381613.89,3118386.25,2578354.62,65793.1,436608.82,689.83,7346.72,0,7346.72,-17421.49,700907.95,252498.46,0.4508,88421.2,,-298900.88,-285016.34,464553.11,,,挂牌前,-3
832663.OC,2012,2015-06-30,华龙证券股份有限公司,非高新产业区,农副食品加工业,,2015,6,金苹果,383585221.06,117407079.64,253919061.45,175510909.9,17824702.41,19682069.39,10197590.65,25716957.45,898098.44,24818859.01,-34601603.55,71993075.86,59304852.2,6.6469,5095078.58,,-33247621.52,38220937.99,-79819927.81,,,挂牌前,-3
832667.OC,2012,2015-07-14,长江证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,竹林松大,50619323.72,28844116.4,,,,,,,,,,2615541.4,3637690.29,,,,,,,,,挂牌前,-3
832673.OC,2012,2015-07-08,华泰证券股份有限公司,非高新产业区,农业,,2015,7,中香农科,79074023.85,38395643.15,28815176.86,11523483.43,4370347.34,3244295.08,35684.43,4745122.77,-2699636.21,7444758.98,-8506676.64,971561.39,9014744.63,6.0009,369665.38,34790.02,-37139162.14,-249555.65,22095856.48,,,挂牌前,-3
832680.OC,2012,2015-06-29,江海证券有限公司,非高新产业区,食品制造业,,2015,6,长城乳业,73945308.79,53441675.79,45575927.24,36115229.07,5290032.7,3069629.29,638763.94,105907.08,5722.92,100184.16,6169623.83,2182590.34,53684426,0.1432,2257208.51,46377,600809.35,-2712924.95,4855887.2,,,挂牌前,-3
832687.OC,2012,2015-06-29,南京证券股份有限公司,非高新产业区,农业,,2015,6,京东农业,35315311.34,10444761.34,360000,360019.72,,204267.2,324.72,-130661.64,0,-130661.64,6588425.58,,,-0.37,6597.22,291396,,-2504956,9019800,,,挂牌前,-3
832688.OC,2012,2015-07-02,海通证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,7,福慧科技,28225235.22,9306483.67,,,,4178811.76,712246.81,-2693516.33,2197542.24,-4891058.57,-4918245.66,,7709930.68,-9.5429,110689.32,,-5114467.1,-4234437.84,6340303.76,,,挂牌前,-3
832699.OC,2012,2015-07-15,广发证券股份有限公司,非高新产业区,铁路、船舶、航空航天和其他运输设备制造业,,2015,7,南华工业,159209327.49,63245368.91,131250886.55,76315488.08,1799178.97,29814871.72,1202386.7,21054818.68,1929175.53,19125643.15,31205050.08,29790424.44,9993526.14,13.2243,2220970.43,,-16766869.05,3192027.88,21347764.77,,,挂牌前,-3
832705.OC,2012,2015-07-09,广发证券股份有限公司,广州高新区,医药制造业,,2015,7,达瑞生物,62367455.37,23178582.47,45891624.43,23782724.97,5390265.57,10217203.05,-4883.3,5498951.7,436436.82,5062514.88,6245878.55,29489981.47,13194795.86,8.817,3006683.79,,-2239372.88,-12841715.59,12809821.04,,,挂牌前,-3
832712.OC,2012,2015-07-24,德邦证券股份有限公司,非高新产业区,批发业,,2015,7,创侨股份,133019925.94,66526950.17,248236633.64,188205894.48,49243808.53,13919134.08,423835.43,-5068487.34,-647393.15,-4421094.19,-6629473.85,40342951.19,4480617.57,-4.3542,1106787.52,1968467.56,-18760511.69,56479642.12,-43106394.77,,,挂牌前,-3
832753.OC,2012,2015-07-14,申万宏源证券有限公司,非高新产业区,化学原料和化学制品制造业,,2015,7,杰易森,120101645.27,52553932.48,45362071.69,31654822.44,5394206.06,5592481.11,910637,-1341029.19,-1727951.71,386922.52,-9941370.15,7454922.52,40988504.58,-1.1166,1108762.71,,-884359.69,-40000740.39,27483845.18,,,挂牌前,-3
832754.OC,2012,2015-07-17,海通证券股份有限公司,非高新产业区,商务服务业,,2015,7,商安信,2679807.65,2183303.94,6091711.03,3741568.42,1360621.29,1557899.1,8180.5,-433119.93,176182.31,-609300,-684510.62,568678.26,260028.18,-16.1624,74981.35,28719.11,,-609426.11,249446.44,,,挂牌前,-3
832758.OC,2012,2015-08-04,国海证券股份有限公司,非高新产业区,化学原料和化学制品制造业,,2015,8,鑫甬生物,130981638.42,58152697.68,277707304.77,245028216.06,8292121.65,17459168.81,3820295.54,2623511.31,,,9757874.78,12277650.71,34060297.89,2.003,,,,,,,,挂牌前,-3
832769.OC,2012,2015-07-22,广发证券股份有限公司,非高新产业区,专用设备制造业,,2015,7,汕樟轻工,130202361.91,71611025.45,108019987.53,78864086.36,3735480.76,8276120.96,176380.63,13071112.85,1393700.05,11677412.8,16802382.34,39973308.44,8236447.82,10.0391,490930.71,,10117885.47,-1841574.5,-5981876.69,,,挂牌前,-3
832770.OC,2012,2015-07-21,长城证券股份有限公司,深圳高新区,软件和信息技术服务业,,2015,7,赛格导航,399442416.97,140495225.31,295586624.06,159294640.64,52082894.59,46705666.12,2569310.74,26500842.94,3354174.58,23146668.36,18020792.07,60404167.19,52179397.85,6.2155,3139924.38,906838.34,-5973050.03,12267391.66,-22603442.42,,,挂牌前,-3
832773.OC,2012,2015-07-24,山西证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,寰烁股份,97783717.35,52347885.77,150396209.74,94028851.13,5871396.33,6138621.88,2384538.08,42323752.67,-679100,43002852.67,-864657.04,2200487.56,3768580.62,43.2521,256784.09,,-26605398.28,-26197212.32,3981711.28,,,挂牌前,-3
832775.OC,2012,2015-07-16,国盛证券有限责任公司,非高新产业区,食品制造业,,2015,7,永升嘉轩,18220276.25,6488781.41,16175718.79,10593942.29,2974639.17,2043242.28,104036.61,477258.94,351853.37,125405.57,6377159.54,985608.98,1524766.64,2.6194,283051.96,319999.99,-500031.26,-412803.97,6098112.66,,,挂牌前,-3
832778.OC,2012,2015-07-16,国信证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,多邦科技,10507705.86,9251876.68,7305738.92,2064896.38,577313.47,2008440.26,-22366.73,2172702.75,94627.24,2078075.51,-2361752.15,4029031.51,565627.42,20.6772,164151.61,,-450941.09,-5350523.63,1083435.46,,,挂牌前,-3
832779.OC,2012,2015-07-16,万联证券有限责任公司,中关村科技园区,专用设备制造业,,2015,7,东方明康,803250.1,299479.07,1068743.11,481225.51,142770,230218.22,81.88,157559.79,0,157559.79,43355.12,15732,30942.26,19.6153,9168.25,,-155488.43,68096.13,-36601.62,,,挂牌前,-3
832800.OC,2012,2015-07-22,东兴证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,赛特斯,274783600,197995400,109524800,,,,,58423500,,,,,,,,,,,,,,挂牌前,-3
832809.OC,2012,2015-08-04,海通证券股份有限公司,非高新产业区,林业,,2015,8,九森林业,67792365.65,41092556.3,22811480.3,16125344.84,267643.46,3709280.71,-87154.48,-13618370.18,444600,-14063000,-14103071.38,111000,524528.59,-20.0884,77201.31,,-12468870.84,-328837.15,-5267491.5,,,挂牌前,-3
832880.OC,2012,2015-07-21,国信证券股份有限公司,非高新产业区,非金属矿物制品业,,2015,7,长泰源,71546197.3,22310285.11,67438253.31,41693755.79,11947015.3,6547877.2,2676045.48,2829028.39,2875843.1,-46814.71,2957756.78,15081141.96,44461548.78,5.7807,4718492.89,319858.1,-2321990.65,-3644512.28,-3327720.94,,,挂牌前,-3
832881.OC,2012,2015-07-29,招商证券股份有限公司,非高新产业区,专用设备制造业,,2015,7,源达股份,21540085.83,5587658.53,14393202.48,10007360.81,992793.06,3088977.84,6929.76,289889.47,-15908.7,256238.59,1823939.42,2738210.42,2497441.93,1.3458,461906.98,,-2729396.14,-1843604.48,5640575.22,,,挂牌前,-3
832900.OC,2012,2015-07-22,金元证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,7,紫荆股份,5428677.91,5064637.16,,,,,,,,,,315892.41,1347865.9,,,,,,,,,挂牌前,-3
832965.OC,2012,2015-07-23,招商证券股份有限公司,非高新产业区,批发业,,2015,7,金易久大,25570982.76,1280455.46,17588428.62,8954725.2,5957820.44,4509920.74,6888.05,-1480786.07,15740,-1496500,243615.47,2550173.67,1218225.06,-5.7909,418665.05,103832.46,-5824969.1,780590.56,6635978.88,,,挂牌前,-3
832973.OC,2012,2015-08-06,光大证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,8,思亮信息,16011301.42,9934817.62,23712015.66,18205819.76,1383401.48,4102687.03,31916.35,-400167.41,250777.31,-650944.72,4407102.81,3634095.81,346034.71,-2.4993,28793.15,,-385888.34,9476131.24,-4420307.8,,,挂牌前,-3
832983.OC,2012,2015-07-28,西南证券股份有限公司,非高新产业区,零售业,,2015,7,泡宝网,1263921.09,-932012.52,1111647.86,1085776.41,757941.3,108485.01,65894.97,-852693.19,49219.99,-901913.18,-1676748.34,60028.67,,-67.4641,,22356.16,-647983.69,-18642.85,-227615.08,,,挂牌前,-3
832991.OC,2012,2015-07-31,安信证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,7,亚融科技,62700351.57,13898638.66,,,,,,18592,,,,17283113.87,7560186.37,,,,,,,,,挂牌前,-3
833035.OC,2012,2015-07-30,中山证券有限责任公司,中关村科技园区,软件和信息技术服务业,,2015,7,大唐融合,56692222,12629358,49183192,,,,,4805980,,,,,,,,,,,,,,挂牌前,-3
833047.OC,2012,2015-07-29,天风证券股份有限公司,非高新产业区,文教、工美、体育和娱乐用品制造业,,2015,7,天堰科技,221252210,129977071.77,164526327.05,52316846.24,46022901.57,27022972.34,1318573.17,29809736.58,2685064.58,27124672,-33801262.61,71587068.06,20218380.75,13.3982,1636388.77,163574.97,-13425864.71,-69051647.17,12234003.63,,,挂牌前,-3
833098.OC,2012,2015-07-29,平安证券有限责任公司,非高新产业区,化学原料和化学制品制造业,,2015,7,新龙股份,65149564.03,37698282.66,,,356403.5,2359070.03,-4116.88,-2605201.81,0,-2605201.81,-13467015.82,,16412383.97,-3.9988,113696.23,,-181415.14,-135360.16,-11062021.38,,,挂牌前,-3
833099.OC,2012,2015-07-31,西藏同信证券股份有限公司,非高新产业区,商务服务业,,2015,7,乐旅股份,5942052.2,454642.37,20155076.77,17042850.11,,1369146.52,-12390.12,1047674.83,15000,1032674.83,511281.07,956189.19,74942.73,17.6315,16082.96,64000,,137056.87,-1175443.29,,,挂牌前,-3
833113.OC,2012,2015-08-13,申万宏源证券有限公司,非高新产业区,食品制造业,,2015,8,珍吾堂,17452450.14,7336571.36,15015735.07,9823824.41,2390748.77,5054714.61,257485.31,-2247272.72,289075,-2536347.72,-9655380.62,5762942.58,2530870.86,-12.8765,360227.73,317050,-4122145.88,-7105806.6,2865263.67,,,挂牌前,-3
833190.OC,2012,2015-08-17,申万宏源证券有限公司,非高新产业区,软件和信息技术服务业,,2015,8,华生科技,27764420.02,21316581.7,,,,,,,,,,808822.71,1408839.04,,,,,,,,,挂牌前,-3
833191.OC,2012,2015-08-21,申万宏源证券有限公司,成都高新区,通用设备制造业,,2015,8,博世德,3563594.41,988306.68,,,,,,,,,,1739041.88,146915.26,,,,,,,,,挂牌前,-3
833206.OC,2012,2015-08-13,西藏同信证券股份有限公司,非高新产业区,商务服务业,,2015,8,影达传媒,4240543.95,3051017.72,3857321.41,3852399.59,95201.43,505319.68,1750.39,211780.65,802093.5,-590312.85,-2444568.67,475324.33,244603.41,4.9942,34644.57,,-1442036.3,-1901203.77,621826.23,,,挂牌前,-3
833211.OC,2012,2015-08-13,太平洋证券股份有限公司,非高新产业区,医药制造业,,2015,8,海欣药业,118277158,63080122,,,,,,5675816,,,,,,,,,,,,,,挂牌前,-3
833232.OC,2012,2015-08-19,长城证券股份有限公司,非高新产业区,土木工程建筑业,,2015,8,城中园林,244453881.9,43413647.31,112224692.91,91588543.36,219454.65,9646059.39,4432931.66,987401.41,1276537.55,-289100,392166.69,99336672,13781420.61,0.4039,1923763.56,,-24067871.38,-14091670.44,28894318.47,,,挂牌前,-3
833236.OC,2012,2015-11-03,上海证券有限责任公司,非高新产业区,化学原料和化学制品制造业,,2015,11,江亚消防,24978538.38,11712488.65,,,,,,,,,,8790636.08,3862998.34,,,,,,,,,挂牌前,-3
833256.OC,2012,2015-09-18,招商证券股份有限公司,厦门火炬高新区,电气机械和器材制造业,,2015,9,永华光电,14850473.36,8909616.2,7840428.48,5579419.29,69120.46,1335421.46,886.78,750359.18,345582.75,404776.43,1406339.7,1300541.53,577254.45,5.1204,121507.79,146885.54,243929.4,-3313364.91,3224973.24,,,挂牌前,-3
833267.OC,2012,2015-08-20,中国民族证券有限责任公司,非高新产业区,纺织服装、服饰业,,2015,8,津海股份,84153839.72,7245818.19,,,,,,,,,,12374477.12,10678881.59,,,,,,,,,挂牌前,-3
833274.OC,2012,2015-08-11,国信证券股份有限公司,非高新产业区,医药制造业,,2015,8,臣功制药,260946900,146496000,,,,,,37840600,,,,,,,,,,,,,,挂牌前,-3
833318.OC,2005,2015-08-25,华创证券有限责任公司,非高新产业区,计算机、通信和其他电子设备制造业,,2015,8,图敏视频,,,31360000,,,,,,,,,,,,,,,,,,,挂牌前,-3
833325.OC,2012,2015-08-19,太平洋证券股份有限公司,非高新产业区,商务服务业,,2015,8,德迈斯,1009785.25,1006360.3,2609189.72,1360034.15,382109.94,755460.12,520.88,19808.85,0,19808.85,-761565.69,343255,,1.9617,,213515,,-993255,-1634.54,,,挂牌前,-3
833348.OC,2012,2015-08-17,金元证券股份有限公司,非高新产业区,软件和信息技术服务业,,2015,8,亿阳值通,16316686.56,12284149.68,14272160.5,8069522.88,190167.01,3841528.24,4869.6,2537287.44,440800,2096487.44,-2196802.92,2230446.2,121389.8,15.5503,15805.28,,613977.12,-3433910.99,-2090195.09,,,挂牌前,-3
833354.OC,2012,2015-08-18,财达证券有限责任公司,非高新产业区,互联网和相关服务,,2015,8,易物恒通,3755875.09,3101503.29,1861264.08,53966.73,45550.47,1136146.33,3694.79,490728.5,675.2,490053.3,-2918706.77,,47838.1,13.0656,16207.52,,,-2199070.53,-1254404.76,,,挂牌前,-3
833370.OC,2012,2015-08-20,西藏同信证券股份有限公司,非高新产业区,生态保护和环境治理业,,2015,8,运鹏股份,2904753.38,2247573.45,,,,3500,92.84,276109.89,0,276109.89,-9122.04,47852.79,,9.5055,,,,-209029.2,203500,,,挂牌前,-3
833391.OC,2012,2015-08-27,长城证券股份有限公司,非高新产业区,专业技术服务业,,2015,8,广建咨询,49969704.94,14392869.34,60363711.84,23125800.36,5133019.72,26284958.18,483910.6,2017662.99,,,17947223.8,10679574.27,18141854.92,4.0378,754104.47,199137.61,,2946253.64,11614637.7,,,挂牌前,-3
833394.OC,2012,2015-09-09,太平洋证券股份有限公司,非高新产业区,造纸和纸制品业,,2015,9,民士达,168691202,161831258,51406061,,,,,5721046,,,,,,,,,,,,,,挂牌前,-3
833409.OC,2012,2015-09-09,申万宏源证券有限公司,非高新产业区,零售业,,2015,9,泉源堂,3255140.67,303063.58,,,,,,,,,,555503.14,127256.46,,,,,,,,,挂牌前,-3
833443.OC,2012,2015-09-16,湘财证券股份有限公司,非高新产业区,林业,,2015,9,皇达科技,16846466.73,15900467.64,510595,463894.62,,1971605.09,-154600.46,-2052429.39,39996.18,-2092425.57,-568828.93,,1127459.07,-12.1831,245469.77,,121748.57,118277.12,680160.14,,,挂牌前,-3
833568.OC,2012,2015-09-14,中信建投证券股份有限公司,中关村科技园区,互联网和相关服务,,2015,9,华谊创星,28599400,28389700,6300,,,,,-1610300,,,,,,,,,,,,,,挂牌前,-3
833593.OC,2012,2015-09-17,中山证券有限责任公司,非高新产业区,零售业,,2015,9,健来福,3879370.32,628623.01,3063660.37,1598191.04,407995.12,687620.55,345.43,304493.82,-15.66,304509.48,-514396.81,,83473.66,7.8491,22181.56,,-3497319.69,2841.77,2650145.73,,,挂牌前,-3
833686.OC,2012,2015-09-28,申万宏源证券有限公司,非高新产业区,研究和试验发展,,2015,9,顺昊生物,14503792.63,9484128.96,3206430.26,568723.42,1479872.87,3407352.08,-10791.9,-2298165.93,-165054.98,-2133100,1504640.6,,473452.42,-15.8453,72686.58,58695.7,455,-829525.29,4986442.15,,,挂牌前,-3
833735.OC,2012,2015-10-28,长城证券股份有限公司,非高新产业区,电气机械和器材制造业,,2015,10,森井防爆,8285991.76,2579669.45,8698769.3,6429153.18,819516.99,1401220.7,52685.43,-45183.05,3507.59,-48690.64,238661.23,685546.92,1559915.85,-0.5453,133421.88,,463074.71,-1415614.17,2602802.48,,,挂牌前,-3
833763.OC,2012,2015-11-04,财通证券股份有限公司,非高新产业区,畜牧业,,2015,11,原态农业,10131401.51,7549034.01,337098,174123.06,10767,194018.4,128693.44,-192977.5,,,-6720604.47,,,-1.9047,145314.6,122393.88,-521044.95,-1414998.4,-4975187.33,,,挂牌前,-3
833819.OC,2012,2015-10-20,西南证券股份有限公司,中关村科技园区,化学原料和化学制品制造业,,2015,10,颖泰生物,2568625200,840685700,3029284000,,,,,180575200,,,,,,,,,,,,,,挂牌前,-3
833872.OC,2012,2015-10-16,国都证券股份有限公司,中关村科技园区,软件和信息技术服务业,,2015,10,卓信数据,,,15577134,,,,,194914,,,,,,,,,,,,,,挂牌前,-3
833959.OC,2012,2015-11-10,招商证券股份有限公司,非高新产业区,通用设备制造业,,2015,11,美心翼申,384985160,97944501,98313727,,,,,3444501,,,,,,,,,,,,,,挂牌前,-3
833983.OC,2012,2015-10-27,西藏同信证券股份有限公司,非高新产业区,批发业,,2015,10,一品鲜蔬,4785041.05,4431595.05,2692755.96,2079994.4,640689.38,539711.7,498.31,-568404.95,,,-4091013.32,,179860.72,-11.8788,,,,,,,,挂牌前,-3
834003.OC,2012,2015-11-30,广发证券股份有限公司,中关村科技园区,互联网和相关服务,,2015,11,挖金客,12626968.53,11539975.99,6427321.37,,,,,-666715.01,,,,,,,,,,,,,,挂牌前,-3
834029.OC,2012,2015-11-04,安信证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2015,11,中筑天佑,4117193.66,867433.62,,,,,,,,,,555685.43,118294.11,,,,,,,,,挂牌前,-3
834030.OC,2012,2015-10-30,新时代证券股份有限公司,非高新产业区,林业,,2015,10,黔昌农林,17842697.67,6057961.12,5162514.69,4956157.34,,453342.61,948556.24,-1219129.2,-1114020.53,-105108.67,-3787577.63,,7006098.63,-6.8327,339019.61,2960.8,-4337064.79,295892.31,180816.47,,,挂牌前,-3
834057.OC,2011,2015-11-12,首创证券有限责任公司,非高新产业区,软件和信息技术服务业,,2015,11,新基点,11075300,7229100,10461400,,,,,3659700,,,,,,,,,,,,,,挂牌前,-3
834096.OC,2012,2015-11-04,新时代证券股份有限公司,中关村科技园区,商务服务业,,2015,11,江川金融,133839838.17,103380168.86,16839364,,,16351259.77,6438549.36,5417819.21,-260.43,5418100,18891675.65,,1918203.52,4.048,397383.35,43295.59,,-4397773.53,24911244.16,,,挂牌前,-3
834154.OC,2012,2015-11-10,国金证券股份有限公司,非高新产业区,建筑装饰和其他建筑业,,2015,11,建为历保,7739661.25,5981706.12,4556400.62,3714166.69,,719419.25,-273.43,-27329.73,,,395816.82,,328691.2,-0.3531,95594.13,,-1563250.69,644806.41,1240195,,,挂牌前,-3
